Cust_Chn_Nm	UNT_NAM	Trx_Amt
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	111.50
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	12800.00
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	39717.29
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-12010.00
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	3729.00
北京高阳捷迅信息技术有限公司	海南劲峰钱包信息技术有限公司	16384.50
北京利通汽车咨询服务有限公司	北京利通汽车咨询服务有限公司	35560.79
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	-0.08
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	12162.00
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	482487.71
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	23200.00
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-1330.00
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	540.00
北京高阳捷迅信息技术有限公司	海南劲峰钱包信息技术有限公司	-20000.00
北京利通汽车咨询服务有限公司	北京利通汽车咨询服务有限公司	403511.03
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	5298.77
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	1014.55
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	-30453.50
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	8482.11
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-1200.00
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	4025.00
北京高阳捷迅信息技术有限公司	杭州手拉手电子商务有限公司	-40058.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	-13.43
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	252.37
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	233193.57
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	121.07
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-1747.22
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	2820.00
北京高阳捷迅信息技术有限公司	海南劲峰钱包信息技术有限公司	5722.20
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	4379.40
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	344.60
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	-71741.78
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	750.00
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-668.00
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	40500.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	-553.00
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	282.82
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	300000.00
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	1394.88
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-2655.00
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	18800.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	15.50
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	1173.10
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	-57483.12
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	12050.99
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-1388.00
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	6000.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	-0.17
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	632.70
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	-13650.00
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	1839353.75
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-980.00
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	1864.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	1.84
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	1330.22
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	104.19
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	738.00
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-308.35
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	1648.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	5473.53
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	470.17
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	2000.00
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	595.00
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-3900.00
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	2599.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	-23.91
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	5975.64
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	579604.10
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	12600.00
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-87.00
北京五八信息技术有限公司	郑州时空隧道信息技术有限公司	427.50
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	-354.22
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	16560.60
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	-48078.06
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	7000.00
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	600690.68
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	2500.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	17.00
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	3336.50
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	17021.03
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	1440.00
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-25000.00
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	2846.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	-18.04
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	27.98
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	-92370.72
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	10500.00
世纪文都教育科技集团股份有限公司	河南文都教育科技有限公司	-9720.90
北京五八信息技术有限公司	驿路星辰（北京）科技有限公司	2944.00
郑州时空隧道信息技术有限公司	郑州时空隧道信息技术有限公司	2000000.00
武汉京东世纪贸易有限公司	长江存储科技有限责任公司	259.68
康师傅方便面投资（中国）有限公司	郑州顶益食品有限公司	2890.00
浙江邮通文博服务有限公司	浙江中通文博服务有限公司	806.00
